id,name
21318,Course56
21293,Course31
21309,Course47
21266,Course4
21356,Course94
21310,Course48
21317,Course55
21269,Course7
21294,Course32
21296,Course34
21346,Course84
21304,Course42
21313,Course51
21343,Course81
21298,Course36
21302,Course40
21320,Course58
21290,Course28
21273,Course11
21284,Course22
21281,Course19
21354,Course92
21282,Course20
21295,Course33
21340,Course78
21305,Course43
21307,Course45
21325,Course63
21268,Course6
21272,Course10
21311,Course49
21297,Course35
21319,Course57
21353,Course91
21344,Course82
21277,Course15
21279,Course17
21323,Course61
21283,Course21
21360,Course98
21328,Course66
21345,Course83
21274,Course12
21315,Course53
21351,Course89
21265,Course3
21355,Course93
21352,Course90
21334,Course72
21336,Course74
21330,Course68
21288,Course26
21285,Course23
21349,Course87
21271,Course9
21324,Course62
21301,Course39
21339,Course77
id,name,topic,url,hours
