id,name
56003,Course74
55961,Course32
55947,Course18
55968,Course39
55957,Course28
55938,Course9
55982,Course53
55953,Course24
56021,Course92
55948,Course19
56023,Course94
55974,Course45
55940,Course11
56025,Course96
55946,Course17
55973,Course44
55962,Course33
56017,Course88
55984,Course55
55991,Course62
55949,Course20
55980,Course51
55994,Course65
55959,Course30
55958,Course29
55992,Course63
55995,Course66
55997,Course68
55985,Course56
55967,Course38
56019,Course90
55960,Course31
55987,Course58
55981,Course52
55929,Course0
55930,Course1
55978,Course49
55969,Course40
56000,Course71
55932,Course3
55986,Course57
56028,Course99
55954,Course25
55964,Course35
56008,Course79
56013,Course84
56022,Course93
56005,Course76
56010,Course81
55999,Course70
56016,Course87
55993,Course64
55945,Course16
56009,Course80
56001,Course72
56004,Course75
55989,Course60
55941,Course12
55975,Course46
55998,Course69
55955,Course26
55972,Course43
55988,Course59
55952,Course23
55963,Course34
56027,Course98
55939,Course10
55937,Course8
55943,Course14
56002,Course73
id,name,topic,url,hours
