id,name
12611,Course83
12546,Course18
12555,Course27
12602,Course74
12561,Course33
12571,Course43
12604,Course76
12540,Course12
12612,Course84
12531,Course3
12607,Course79
12617,Course89
12564,Course36
12553,Course25
12550,Course22
12556,Course28
12609,Course81
12538,Course10
12534,Course6
12575,Course47
12537,Course9
12574,Course46
12549,Course21
12598,Course70
12547,Course19
12623,Course95
12625,Course97
12577,Course49
12536,Course8
12535,Course7
12558,Course30
12548,Course20
12544,Course16
12559,Course31
12601,Course73
12581,Course53
12608,Course80
12529,Course1
12565,Course37
12606,Course78
12580,Course52
12557,Course29
12599,Course71
12594,Course66
12582,Course54
12570,Course42
12569,Course41
12586,Course58
12590,Course62
12595,Course67
12533,Course5
12552,Course24
12587,Course59
12589,Course61
12605,Course77
12616,Course88
12591,Course63
12562,Course34
12622,Course94
12542,Course14
12583,Course55
12563,Course35
12621,Course93
12578,Course50
12543,Course15
12600,Course72
12613,Course85
12596,Course68
12627,Course99
12554,Course26
12624,Course96
12619,Course91
12614,Course86
id,name,topic,url,hours
