id,name
28294,Course82
28236,Course24
28287,Course75
28244,Course32
28226,Course14
28281,Course69
28290,Course78
28268,Course56
28299,Course87
28283,Course71
28216,Course4
28218,Course6
28275,Course63
28306,Course94
28269,Course57
28291,Course79
28279,Course67
28246,Course34
28251,Course39
28303,Course91
28248,Course36
28219,Course7
28213,Course1
28289,Course77
28296,Course84
28298,Course86
28302,Course90
28282,Course70
28297,Course85
28270,Course58
28304,Course92
28235,Course23
28277,Course65
28301,Course89
28237,Course25
28257,Course45
28256,Course44
28245,Course33
28225,Course13
28307,Course95
28273,Course61
28308,Course96
28260,Course48
28258,Course46
28278,Course66
28263,Course51
28214,Course2
28280,Course68
28227,Course15
28229,Course17
28243,Course31
28224,Course12
28220,Course8
28221,Course9
28239,Course27
28242,Course30
28300,Course88
28264,Course52
28232,Course20
28222,Course10
28261,Course49
28228,Course16
28295,Course83
28215,Course3
28233,Course21
28267,Course55
28292,Course80
28259,Course47
28305,Course93
28284,Course72
28247,Course35
28293,Course81
28238,Course26
28285,Course73
id,name,topic,url,hours
