71912,WebCourse23,topic140,http://example.com/webcourse/145,14
71982,WebCourse93,topic59,http://example.com/webcourse/111,13
71903,WebCourse14,topic144,http://example.com/webcourse/81,13
71946,WebCourse57,topic129,http://example.com/webcourse/149,13
71967,WebCourse78,topic100,http://example.com/webcourse/81,10
71920,WebCourse31,topic61,http://example.com/webcourse/100,12
71894,WebCourse5,topic126,http://example.com/webcourse/69,11
71937,WebCourse48,topic25,http://example.com/webcourse/83,13
71942,WebCourse53,topic95,http://example.com/webcourse/61,13
71928,WebCourse39,topic59,http://example.com/webcourse/66,9
71918,WebCourse29,topic48,http://example.com/webcourse/50,16
71895,WebCourse6,topic143,http://example.com/webcourse/14,11
71905,WebCourse16,topic13,http://example.com/webcourse/29,15
71985,WebCourse96,topic5,http://example.com/webcourse/77,11
71978,WebCourse89,topic87,http://example.com/webcourse/66,13
71953,WebCourse64,topic13,http://example.com/webcourse/45,15
71974,WebCourse85,topic60,http://example.com/webcourse/103,15
71968,WebCourse79,topic139,http://example.com/webcourse/135,16
71934,WebCourse45,topic6,http://example.com/webcourse/7,11
71890,WebCourse1,topic4,http://example.com/webcourse/107,17
71986,WebCourse97,topic142,http://example.com/webcourse/98,16
71901,WebCourse12,topic110,http://example.com/webcourse/80,10
71941,WebCourse52,topic110,http://example.com/webcourse/126,16
71973,WebCourse84,topic89,http://example.com/webcourse/130,9
71933,WebCourse44,topic142,http://example.com/webcourse/103,17
71929,WebCourse40,topic133,http://example.com/webcourse/131,13
71983,WebCourse94,topic58,http://example.com/webcourse/125,13
71957,WebCourse68,topic31,http://example.com/webcourse/121,14
71956,WebCourse67,topic50,http://example.com/webcourse/126,16
71943,WebCourse54,topic110,http://example.com/webcourse/61,11
71950,WebCourse61,topic148,http://example.com/webcourse/98,16
71987,WebCourse98,topic93,http://example.com/webcourse/126,16
71936,WebCourse47,topic88,http://example.com/webcourse/119,14
71935,WebCourse46,topic4,http://example.com/webcourse/146,16
71955,WebCourse66,topic99,http://example.com/webcourse/115,9
71962,WebCourse73,topic17,http://example.com/webcourse/71,14
71971,WebCourse82,topic131,http://example.com/webcourse/122,15
71913,WebCourse24,topic13,http://example.com/webcourse/136,17
71896,WebCourse7,topic12,http://example.com/webcourse/32,16
71931,WebCourse42,topic113,http://example.com/webcourse/102,13
71975,WebCourse86,topic12,http://example.com/webcourse/93,10
71932,WebCourse43,topic123,http://example.com/webcourse/99,15
71945,WebCourse56,topic37,http://example.com/webcourse/105,11
71930,WebCourse41,topic104,http://example.com/webcourse/147,12
71970,WebCourse81,topic124,http://example.com/webcourse/47,9
71900,WebCourse11,topic83,http://example.com/webcourse/110,12
71904,WebCourse15,topic88,http://example.com/webcourse/35,17
71976,WebCourse87,topic41,http://example.com/webcourse/59,14
71917,WebCourse28,topic70,http://example.com/webcourse/97,15
71984,WebCourse95,topic97,http://example.com/webcourse/109,17
71944,WebCourse55,topic129,http://example.com/webcourse/98,16
71981,WebCourse92,topic17,http://example.com/webcourse/73,16
71889,WebCourse0,topic93,http://example.com/webcourse/10,15
71963,WebCourse74,topic27,http://example.com/webcourse/104,15
71909,WebCourse20,topic59,http://example.com/webcourse/33,11
71926,WebCourse37,topic128,http://example.com/webcourse/26,11
71921,WebCourse32,topic77,http://example.com/webcourse/79,11
71902,WebCourse13,topic148,http://example.com/webcourse/22,12
71922,WebCourse33,topic91,http://example.com/webcourse/91,13
71923,WebCourse34,topic118,http://example.com/webcourse/91,11
71952,WebCourse63,topic136,http://example.com/webcourse/123,10
71939,WebCourse50,topic85,http://example.com/webcourse/79,11
71924,WebCourse35,topic79,http://example.com/webcourse/89,13
71965,WebCourse76,topic114,http://example.com/webcourse/68,10
71914,WebCourse25,topic29,http://example.com/webcourse/118,12
71911,WebCourse22,topic134,http://example.com/webcourse/70,14
71907,WebCourse18,topic117,http://example.com/webcourse/49,10
71951,WebCourse62,topic66,http://example.com/webcourse/52,17
71954,WebCourse65,topic87,http://example.com/webcourse/11,9
71919,WebCourse30,topic84,http://example.com/webcourse/52,16
71961,WebCourse72,topic76,http://example.com/webcourse/39,9
71892,WebCourse3,topic52,http://example.com/webcourse/9,10
71966,WebCourse77,topic56,http://example.com/webcourse/1,15
71977,WebCourse88,topic80,http://example.com/webcourse/84,9
