5588,WebCourse82,topic127,http://example.com/webcourse/100,17
5552,WebCourse46,topic20,http://example.com/webcourse/6,14
5550,WebCourse44,topic61,http://example.com/webcourse/63,10
5597,WebCourse91,topic95,http://example.com/webcourse/48,15
5567,WebCourse61,topic69,http://example.com/webcourse/123,17
5512,WebCourse6,topic98,http://example.com/webcourse/103,13
5524,WebCourse18,topic19,http://example.com/webcourse/8,13
5589,WebCourse83,topic90,http://example.com/webcourse/71,14
5537,WebCourse31,topic118,http://example.com/webcourse/67,16
5580,WebCourse74,topic121,http://example.com/webcourse/83,12
5582,WebCourse76,topic119,http://example.com/webcourse/120,17
5600,WebCourse94,topic34,http://example.com/webcourse/49,14
5578,WebCourse72,topic36,http://example.com/webcourse/15,16
5560,WebCourse54,topic63,http://example.com/webcourse/62,16
5506,WebCourse0,topic137,http://example.com/webcourse/95,16
5509,WebCourse3,topic85,http://example.com/webcourse/104,9
5565,WebCourse59,topic147,http://example.com/webcourse/68,15
5595,WebCourse89,topic134,http://example.com/webcourse/64,17
5516,WebCourse10,topic9,http://example.com/webcourse/114,13
5601,WebCourse95,topic77,http://example.com/webcourse/21,16
5519,WebCourse13,topic15,http://example.com/webcourse/5,10
5528,WebCourse22,topic81,http://example.com/webcourse/82,14
5587,WebCourse81,topic127,http://example.com/webcourse/98,12
5533,WebCourse27,topic13,http://example.com/webcourse/81,10
5602,WebCourse96,topic28,http://example.com/webcourse/76,12
5594,WebCourse88,topic140,http://example.com/webcourse/149,11
5563,WebCourse57,topic43,http://example.com/webcourse/92,14
5532,WebCourse26,topic100,http://example.com/webcourse/40,9
5535,WebCourse29,topic148,http://example.com/webcourse/90,13
5586,WebCourse80,topic108,http://example.com/webcourse/139,12
5573,WebCourse67,topic110,http://example.com/webcourse/102,10
5593,WebCourse87,topic116,http://example.com/webcourse/34,15
5564,WebCourse58,topic58,http://example.com/webcourse/119,12
5572,WebCourse66,topic148,http://example.com/webcourse/142,16
5540,WebCourse34,topic43,http://example.com/webcourse/47,17
5546,WebCourse40,topic14,http://example.com/webcourse/88,10
5558,WebCourse52,topic69,http://example.com/webcourse/85,15
5559,WebCourse53,topic101,http://example.com/webcourse/139,16
5541,WebCourse35,topic148,http://example.com/webcourse/126,17
5604,WebCourse98,topic3,http://example.com/webcourse/43,16
5579,WebCourse73,topic27,http://example.com/webcourse/105,9
5584,WebCourse78,topic17,http://example.com/webcourse/132,10
5574,WebCourse68,topic6,http://example.com/webcourse/113,11
5523,WebCourse17,topic97,http://example.com/webcourse/104,10
5561,WebCourse55,topic126,http://example.com/webcourse/56,11
5530,WebCourse24,topic116,http://example.com/webcourse/147,15
5534,WebCourse28,topic45,http://example.com/webcourse/19,14
5517,WebCourse11,topic86,http://example.com/webcourse/6,16
5557,WebCourse51,topic132,http://example.com/webcourse/115,11
5545,WebCourse39,topic2,http://example.com/webcourse/123,12
5569,WebCourse63,topic125,http://example.com/webcourse/101,16
5514,WebCourse8,topic6,http://example.com/webcourse/127,11
5510,WebCourse4,topic78,http://example.com/webcourse/102,16
5539,WebCourse33,topic74,http://example.com/webcourse/139,17
5605,WebCourse99,topic74,http://example.com/webcourse/7,10
5513,WebCourse7,topic143,http://example.com/webcourse/2,12
5549,WebCourse43,topic126,http://example.com/webcourse/119,16
5570,WebCourse64,topic7,http://example.com/webcourse/107,14
5527,WebCourse21,topic74,http://example.com/webcourse/15,16
5507,WebCourse1,topic112,http://example.com/webcourse/55,13
