id,name
14406,Course7
14492,Course93
14429,Course30
14487,Course88
14468,Course69
14474,Course75
14439,Course40
14432,Course33
14476,Course77
14464,Course65
14461,Course62
14405,Course6
14490,Course91
14498,Course99
14403,Course4
14482,Course83
14480,Course81
14416,Course17
14484,Course85
14425,Course26
14479,Course80
14427,Course28
14467,Course68
14458,Course59
14428,Course29
14453,Course54
14408,Course9
14421,Course22
14444,Course45
14463,Course64
14475,Course76
14459,Course60
14413,Course14
14440,Course41
14407,Course8
14409,Course10
14402,Course3
14430,Course31
14473,Course74
14489,Course90
14422,Course23
14445,Course46
14399,Course0
14452,Course53
14404,Course5
14451,Course52
14426,Course27
14414,Course15
14472,Course73
14454,Course55
14446,Course47
14443,Course44
14495,Course96
14485,Course86
14455,Course56
14497,Course98
14466,Course67
14493,Course94
14436,Course37
14401,Course2
14486,Course87
14491,Course92
14465,Course66
14435,Course36
14450,Course51
14441,Course42
14456,Course57
14496,Course97
14433,Course34
14400,Course1
14417,Course18
14488,Course89
14423,Course24
id,name,topic,url,hours
