id,name
35210,Course61
35167,Course18
35176,Course27
35237,Course88
35181,Course32
35179,Course30
35241,Course92
35174,Course25
35213,Course64
35196,Course47
35161,Course12
35151,Course2
35203,Course54
35195,Course46
35247,Course98
35236,Course87
35229,Course80
35170,Course21
35223,Course74
35152,Course3
35173,Course24
35149,Course0
35164,Course15
35163,Course14
35240,Course91
35214,Course65
35221,Course72
35186,Course37
35192,Course43
35217,Course68
35224,Course75
35157,Course8
35232,Course83
35235,Course86
35178,Course29
35182,Course33
35239,Course90
35218,Course69
35185,Course36
35165,Course16
35197,Course48
35191,Course42
35184,Course35
35226,Course77
35162,Course13
35207,Course58
35177,Course28
35169,Course20
35234,Course85
35153,Course4
35211,Course62
35225,Course76
35220,Course71
35215,Course66
35204,Course55
35155,Course6
35159,Course10
35194,Course45
35227,Course78
35168,Course19
id,name,topic,url,hours
