66604,WebCourse1,topic51,http://example.com/webcourse/105,9
66645,WebCourse42,topic1,http://example.com/webcourse/138,16
66641,WebCourse38,topic142,http://example.com/webcourse/87,10
66609,WebCourse6,topic52,http://example.com/webcourse/130,17
66678,WebCourse75,topic20,http://example.com/webcourse/55,11
66689,WebCourse86,topic8,http://example.com/webcourse/148,10
66655,WebCourse52,topic143,http://example.com/webcourse/93,15
66646,WebCourse43,topic52,http://example.com/webcourse/104,16
66667,WebCourse64,topic123,http://example.com/webcourse/61,9
66688,WebCourse85,topic94,http://example.com/webcourse/139,11
66660,WebCourse57,topic88,http://example.com/webcourse/60,11
66647,WebCourse44,topic81,http://example.com/webcourse/137,17
66682,WebCourse79,topic83,http://example.com/webcourse/22,9
66622,WebCourse19,topic71,http://example.com/webcourse/75,9
66672,WebCourse69,topic60,http://example.com/webcourse/64,10
66643,WebCourse40,topic39,http://example.com/webcourse/141,16
66683,WebCourse80,topic4,http://example.com/webcourse/139,16
66692,WebCourse89,topic12,http://example.com/webcourse/46,13
66613,WebCourse10,topic149,http://example.com/webcourse/105,9
66699,WebCourse96,topic44,http://example.com/webcourse/9,9
66681,WebCourse78,topic123,http://example.com/webcourse/59,15
66664,WebCourse61,topic54,http://example.com/webcourse/134,16
66611,WebCourse8,topic122,http://example.com/webcourse/120,14
66696,WebCourse93,topic116,http://example.com/webcourse/94,12
66640,WebCourse37,topic73,http://example.com/webcourse/31,13
66663,WebCourse60,topic141,http://example.com/webcourse/136,11
66676,WebCourse73,topic118,http://example.com/webcourse/22,9
66637,WebCourse34,topic53,http://example.com/webcourse/34,13
66670,WebCourse67,topic122,http://example.com/webcourse/134,13
66608,WebCourse5,topic21,http://example.com/webcourse/34,10
66627,WebCourse24,topic51,http://example.com/webcourse/142,16
66649,WebCourse46,topic135,http://example.com/webcourse/125,16
66620,WebCourse17,topic58,http://example.com/webcourse/42,11
66694,WebCourse91,topic3,http://example.com/webcourse/142,14
66624,WebCourse21,topic37,http://example.com/webcourse/115,12
66618,WebCourse15,topic7,http://example.com/webcourse/150,15
66701,WebCourse98,topic148,http://example.com/webcourse/96,12
66635,WebCourse32,topic28,http://example.com/webcourse/14,17
66700,WebCourse97,topic31,http://example.com/webcourse/69,13
66625,WebCourse22,topic145,http://example.com/webcourse/66,17
66656,WebCourse53,topic42,http://example.com/webcourse/75,10
66690,WebCourse87,topic74,http://example.com/webcourse/125,14
66658,WebCourse55,topic67,http://example.com/webcourse/95,11
66628,WebCourse25,topic13,http://example.com/webcourse/20,12
66702,WebCourse99,topic57,http://example.com/webcourse/104,11
66668,WebCourse65,topic31,http://example.com/webcourse/79,9
66648,WebCourse45,topic81,http://example.com/webcourse/48,14
66605,WebCourse2,topic105,http://example.com/webcourse/62,15
66650,WebCourse47,topic86,http://example.com/webcourse/114,12
66677,WebCourse74,topic5,http://example.com/webcourse/19,12
66607,WebCourse4,topic27,http://example.com/webcourse/68,10
66659,WebCourse56,topic56,http://example.com/webcourse/147,10
66619,WebCourse16,topic47,http://example.com/webcourse/149,13
66633,WebCourse30,topic114,http://example.com/webcourse/140,12
66657,WebCourse54,topic134,http://example.com/webcourse/101,14
66661,WebCourse58,topic55,http://example.com/webcourse/53,11
66697,WebCourse94,topic16,http://example.com/webcourse/48,10
66623,WebCourse20,topic84,http://example.com/webcourse/32,14
66615,WebCourse12,topic55,http://example.com/webcourse/41,15
66651,WebCourse48,topic111,http://example.com/webcourse/19,17
66636,WebCourse33,topic110,http://example.com/webcourse/78,17
66632,WebCourse29,topic13,http://example.com/webcourse/10,15
66629,WebCourse26,topic135,http://example.com/webcourse/22,16
66606,WebCourse3,topic64,http://example.com/webcourse/97,17
66666,WebCourse63,topic97,http://example.com/webcourse/120,14
66612,WebCourse9,topic63,http://example.com/webcourse/140,10
66674,WebCourse71,topic24,http://example.com/webcourse/67,15
66652,WebCourse49,topic124,http://example.com/webcourse/28,14
66671,WebCourse68,topic35,http://example.com/webcourse/123,17
