id,name
66450,Course47
66495,Course92
66465,Course62
66452,Course49
66411,Course8
66416,Course13
66479,Course76
66475,Course72
66497,Course94
66436,Course33
66441,Course38
66472,Course69
66423,Course20
66477,Course74
66462,Course59
66496,Course93
66466,Course63
66471,Course68
66448,Course45
66431,Course28
66420,Course17
66404,Course1
66501,Course98
66410,Course7
66446,Course43
66459,Course56
66494,Course91
66435,Course32
66405,Course2
66474,Course71
66461,Course58
66432,Course29
66498,Course95
66444,Course41
66427,Course24
66403,Course0
66418,Course15
66484,Course81
66492,Course89
66485,Course82
66451,Course48
66409,Course6
66490,Course87
66487,Course84
66491,Course88
66493,Course90
66467,Course64
66421,Course18
66480,Course77
66478,Course75
66499,Course96
66443,Course40
66434,Course31
66449,Course46
66500,Course97
66433,Course30
66464,Course61
66438,Course35
66442,Course39
66453,Course50
66414,Course11
66476,Course73
66482,Course79
66407,Course4
66440,Course37
id,name,topic,url,hours
