id,name
48942,Course5
48943,Course6
48988,Course51
48998,Course61
48976,Course39
49008,Course71
48967,Course30
48979,Course42
48980,Course43
48989,Course52
49000,Course63
49013,Course76
49004,Course67
48948,Course11
48973,Course36
49034,Course97
48993,Course56
49029,Course92
49016,Course79
49018,Course81
48962,Course25
49006,Course69
48970,Course33
48972,Course35
48951,Course14
48944,Course7
49015,Course78
49009,Course72
48966,Course29
49011,Course74
48990,Course53
48950,Course13
49032,Course95
48949,Course12
48999,Course62
49002,Course65
49022,Course85
48992,Course55
48938,Course1
48995,Course58
48939,Course2
48986,Course49
49005,Course68
48960,Course23
49003,Course66
48978,Course41
48947,Course10
48957,Course20
48983,Course46
48974,Course37
48969,Course32
48991,Course54
48958,Course21
49027,Course90
49021,Course84
49030,Course93
49019,Course82
48997,Course60
48981,Course44
48975,Course38
48963,Course26
48952,Course15
48977,Course40
48987,Course50
48954,Course17
48953,Course16
48964,Course27
id,name,topic,url,hours
