id,name
50678,Course71
50610,Course3
50641,Course34
50649,Course42
50659,Course52
50701,Course94
50695,Course88
50661,Course54
50679,Course72
50615,Course8
50687,Course80
50650,Course43
50636,Course29
50640,Course33
50702,Course95
50617,Course10
50633,Course26
50674,Course67
50676,Course69
50612,Course5
50639,Course32
50642,Course35
50646,Course39
50618,Course11
50616,Course9
50653,Course46
50648,Course41
50657,Course50
50635,Course28
50647,Course40
50619,Course12
50703,Course96
50666,Course59
50699,Course92
50688,Course81
50698,Course91
50611,Course4
50634,Course27
50692,Course85
50697,Course90
50705,Course98
50665,Course58
50684,Course77
50694,Course87
50608,Course1
50662,Course55
50625,Course18
50682,Course75
50655,Course48
50623,Course16
50628,Course21
50691,Course84
50693,Course86
50675,Course68
50624,Course17
50637,Course30
50613,Course6
50632,Course25
50607,Course0
50656,Course49
50671,Course64
50620,Course13
50663,Course56
50614,Course7
50706,Course99
50673,Course66
50685,Course78
50658,Course51
50686,Course79
id,name,topic,url,hours
