id,name
29959,Course49
29968,Course58
29936,Course26
29933,Course23
29918,Course8
29923,Course13
29932,Course22
30009,Course99
29912,Course2
29955,Course45
29951,Course41
29948,Course38
29927,Course17
29963,Course53
29964,Course54
29947,Course37
30000,Course90
29930,Course20
29973,Course63
29971,Course61
29953,Course43
29982,Course72
29917,Course7
29960,Course50
29954,Course44
29946,Course36
29952,Course42
29956,Course46
29979,Course69
30004,Course94
29991,Course81
30005,Course95
29941,Course31
30001,Course91
29921,Course11
30007,Course97
29998,Course88
29925,Course15
29992,Course82
29970,Course60
29958,Course48
29974,Course64
29978,Course68
29977,Course67
29961,Course51
29924,Course14
29928,Course18
30006,Course96
29937,Course27
29984,Course74
29988,Course78
29949,Course39
29980,Course70
29986,Course76
29931,Course21
29939,Course29
29943,Course33
29962,Course52
29966,Course56
29976,Course66
29914,Course4
29910,Course0
29981,Course71
id,name,topic,url,hours
