id,name
7071,Course6
7100,Course35
7108,Course43
7116,Course51
7086,Course21
7107,Course42
7127,Course62
7073,Course8
7123,Course58
7099,Course34
7067,Course2
7153,Course88
7128,Course63
7078,Course13
7088,Course23
7137,Course72
7092,Course27
7090,Course25
7110,Course45
7085,Course20
7125,Course60
7097,Course32
7140,Course75
7068,Course3
7149,Course84
7146,Course81
7093,Course28
7154,Course89
7106,Course41
7066,Course1
7142,Course77
7098,Course33
7104,Course39
7109,Course44
7130,Course65
7074,Course9
7159,Course94
7139,Course74
7077,Course12
7096,Course31
7144,Course79
7132,Course67
7135,Course70
7102,Course37
7124,Course59
7072,Course7
7134,Course69
7070,Course5
7141,Course76
7117,Course52
7151,Course86
7076,Course11
7122,Course57
7094,Course29
7143,Course78
7160,Course95
7084,Course19
7105,Course40
7112,Course47
7156,Course91
7118,Course53
7103,Course38
7080,Course15
7095,Course30
7138,Course73
7115,Course50
7079,Course14
7161,Course96
7101,Course36
id,name,topic,url,hours
