id,name
57636,Course79
57622,Course65
57559,Course2
57569,Course12
57607,Course50
57656,Course99
57561,Course4
57603,Course46
57568,Course11
57609,Course52
57564,Course7
57631,Course74
57629,Course72
57608,Course51
57630,Course73
57596,Course39
57571,Course14
57566,Course9
57591,Course34
57642,Course85
57581,Course24
57635,Course78
57623,Course66
57592,Course35
57599,Course42
57616,Course59
57583,Course26
57580,Course23
57585,Course28
57628,Course71
57650,Course93
57617,Course60
57577,Course20
57645,Course88
57602,Course45
57560,Course3
57654,Course97
57643,Course86
57590,Course33
57584,Course27
57639,Course82
57572,Course15
57632,Course75
57562,Course5
57648,Course91
57573,Course16
57638,Course81
57597,Course40
57598,Course41
57567,Course10
57618,Course61
57610,Course53
57575,Course18
57624,Course67
57578,Course21
57558,Course1
57633,Course76
57627,Course70
57640,Course83
57634,Course77
57614,Course57
57605,Course48
57626,Course69
57653,Course96
57565,Course8
57606,Course49
57563,Course6
57576,Course19
57594,Course37
57579,Course22
id,name,topic,url,hours
