id,name
68208,Course85
68152,Course29
68138,Course15
68148,Course25
68153,Course30
68182,Course59
68178,Course55
68175,Course52
68213,Course90
68184,Course61
68189,Course66
68191,Course68
68197,Course74
68181,Course58
68139,Course16
68202,Course79
68190,Course67
68195,Course72
68176,Course53
68188,Course65
68192,Course69
68126,Course3
68199,Course76
68136,Course13
68203,Course80
68164,Course41
68209,Course86
68157,Course34
68183,Course60
68206,Course83
68159,Course36
68131,Course8
68169,Course46
68166,Course43
68151,Course28
68218,Course95
68137,Course14
68214,Course91
68130,Course7
68141,Course18
68193,Course70
68179,Course56
68156,Course33
68142,Course19
68172,Course49
68129,Course6
68210,Course87
68173,Course50
68149,Course26
68147,Course24
68170,Course47
68168,Course45
68217,Course94
68165,Course42
68134,Course11
68219,Course96
68140,Course17
68212,Course89
68128,Course5
68205,Course82
68171,Course48
68220,Course97
68160,Course37
68185,Course62
68200,Course77
68155,Course32
68167,Course44
68221,Course98
id,name,topic,url,hours
