42247,WebCourse75,topic18,http://example.com/webcourse/93,9
42244,WebCourse72,topic140,http://example.com/webcourse/112,15
42230,WebCourse58,topic36,http://example.com/webcourse/2,12
42224,WebCourse52,topic114,http://example.com/webcourse/147,10
42185,WebCourse13,topic134,http://example.com/webcourse/3,14
42257,WebCourse85,topic51,http://example.com/webcourse/111,10
42213,WebCourse41,topic16,http://example.com/webcourse/58,16
42182,WebCourse10,topic14,http://example.com/webcourse/30,13
42211,WebCourse39,topic137,http://example.com/webcourse/112,13
42270,WebCourse98,topic90,http://example.com/webcourse/100,10
42205,WebCourse33,topic147,http://example.com/webcourse/101,13
42242,WebCourse70,topic89,http://example.com/webcourse/150,9
42212,WebCourse40,topic105,http://example.com/webcourse/140,13
42226,WebCourse54,topic41,http://example.com/webcourse/4,11
42240,WebCourse68,topic40,http://example.com/webcourse/39,11
42259,WebCourse87,topic108,http://example.com/webcourse/114,17
42241,WebCourse69,topic75,http://example.com/webcourse/44,9
42217,WebCourse45,topic114,http://example.com/webcourse/32,16
42172,WebCourse0,topic148,http://example.com/webcourse/52,11
42231,WebCourse59,topic65,http://example.com/webcourse/133,10
42178,WebCourse6,topic103,http://example.com/webcourse/148,10
42253,WebCourse81,topic87,http://example.com/webcourse/88,12
42267,WebCourse95,topic21,http://example.com/webcourse/134,11
42227,WebCourse55,topic111,http://example.com/webcourse/72,12
42181,WebCourse9,topic32,http://example.com/webcourse/121,16
42195,WebCourse23,topic13,http://example.com/webcourse/148,16
42193,WebCourse21,topic40,http://example.com/webcourse/59,10
42194,WebCourse22,topic100,http://example.com/webcourse/50,14
42198,WebCourse26,topic65,http://example.com/webcourse/6,12
42269,WebCourse97,topic63,http://example.com/webcourse/93,15
42262,WebCourse90,topic32,http://example.com/webcourse/4,11
42263,WebCourse91,topic130,http://example.com/webcourse/96,11
42223,WebCourse51,topic107,http://example.com/webcourse/3,17
42236,WebCourse64,topic39,http://example.com/webcourse/115,15
42192,WebCourse20,topic101,http://example.com/webcourse/132,10
42258,WebCourse86,topic14,http://example.com/webcourse/143,9
42186,WebCourse14,topic1,http://example.com/webcourse/140,10
42237,WebCourse65,topic33,http://example.com/webcourse/133,15
42245,WebCourse73,topic66,http://example.com/webcourse/9,10
42200,WebCourse28,topic39,http://example.com/webcourse/22,15
42249,WebCourse77,topic50,http://example.com/webcourse/35,15
42243,WebCourse71,topic149,http://example.com/webcourse/40,9
42260,WebCourse88,topic66,http://example.com/webcourse/147,12
42248,WebCourse76,topic78,http://example.com/webcourse/55,15
42221,WebCourse49,topic44,http://example.com/webcourse/52,10
42197,WebCourse25,topic134,http://example.com/webcourse/84,11
42173,WebCourse1,topic83,http://example.com/webcourse/10,9
42266,WebCourse94,topic101,http://example.com/webcourse/53,15
42246,WebCourse74,topic111,http://example.com/webcourse/68,16
42222,WebCourse50,topic78,http://example.com/webcourse/74,10
42255,WebCourse83,topic32,http://example.com/webcourse/50,9
42265,WebCourse93,topic34,http://example.com/webcourse/71,16
42219,WebCourse47,topic14,http://example.com/webcourse/31,15
42177,WebCourse5,topic45,http://example.com/webcourse/20,16
42184,WebCourse12,topic44,http://example.com/webcourse/47,14
42183,WebCourse11,topic132,http://example.com/webcourse/27,11
42196,WebCourse24,topic34,http://example.com/webcourse/102,13
42216,WebCourse44,topic137,http://example.com/webcourse/10,14
42238,WebCourse66,topic12,http://example.com/webcourse/101,11
42189,WebCourse17,topic38,http://example.com/webcourse/97,10
42271,WebCourse99,topic28,http://example.com/webcourse/36,11
42218,WebCourse46,topic137,http://example.com/webcourse/139,14
42204,WebCourse32,topic27,http://example.com/webcourse/90,14
42174,WebCourse2,topic33,http://example.com/webcourse/13,11
42233,WebCourse61,topic44,http://example.com/webcourse/31,10
42203,WebCourse31,topic11,http://example.com/webcourse/104,12
