id,name
43817,Course49
43792,Course24
43769,Course1
43783,Course15
43852,Course84
43832,Course64
43855,Course87
43813,Course45
43788,Course20
43835,Course67
43827,Course59
43794,Course26
43860,Course92
43771,Course3
43774,Course6
43786,Course18
43807,Course39
43773,Course5
43805,Course37
43842,Course74
43833,Course65
43785,Course17
43812,Course44
43846,Course78
43844,Course76
43850,Course82
43809,Course41
43816,Course48
43802,Course34
43798,Course30
43789,Course21
43776,Course8
43837,Course69
43784,Course16
43834,Course66
43822,Course54
43858,Course90
43791,Course23
43770,Course2
43840,Course72
43800,Course32
43781,Course13
43843,Course75
43849,Course81
43829,Course61
43823,Course55
43819,Course51
43818,Course50
43862,Course94
43861,Course93
43814,Course46
43775,Course7
43853,Course85
43856,Course88
43825,Course57
43793,Course25
43797,Course29
43826,Course58
43804,Course36
43801,Course33
43799,Course31
43790,Course22
43847,Course79
43820,Course52
43838,Course70
43787,Course19
43821,Course53
id,name,topic,url,hours
