id,name
40318,Course11
40332,Course25
40402,Course95
40342,Course35
40375,Course68
40351,Course44
40344,Course37
40316,Course9
40333,Course26
40361,Course54
40345,Course38
40403,Course96
40399,Course92
40356,Course49
40401,Course94
40385,Course78
40387,Course80
40376,Course69
40378,Course71
40362,Course55
40388,Course81
40405,Course98
40311,Course4
40325,Course18
40343,Course36
40335,Course28
40327,Course20
40391,Course84
40341,Course34
40395,Course88
40315,Course8
40386,Course79
40384,Course77
40337,Course30
40389,Course82
40379,Course72
40349,Course42
40400,Course93
40370,Course63
40354,Course47
40393,Course86
40330,Course23
40394,Course87
40365,Course58
40329,Course22
40312,Course5
40382,Course75
40355,Course48
40352,Course45
40313,Course6
40346,Course39
40392,Course85
40308,Course1
40319,Course12
40372,Course65
40321,Course14
40309,Course2
40406,Course99
40339,Course32
40366,Course59
40368,Course61
40358,Course51
40350,Course43
40340,Course33
40396,Course89
id,name,topic,url,hours
