id,name
69880,Course8
69921,Course49
69962,Course90
69947,Course75
69970,Course98
69874,Course2
69930,Course58
69926,Course54
69890,Course18
69902,Course30
69971,Course99
69951,Course79
69925,Course53
69903,Course31
69906,Course34
69884,Course12
69944,Course72
69946,Course74
69968,Course96
69952,Course80
69960,Course88
69872,Course0
69883,Course11
69898,Course26
69881,Course9
69920,Course48
69918,Course46
69917,Course45
69958,Course86
69945,Course73
69893,Course21
69957,Course85
69878,Course6
69964,Course92
69891,Course19
69897,Course25
69904,Course32
69922,Course50
69895,Course23
69931,Course59
69907,Course35
69877,Course5
69924,Course52
69910,Course38
69873,Course1
69953,Course81
69927,Course55
69896,Course24
69919,Course47
69916,Course44
69937,Course65
69901,Course29
69894,Course22
69933,Course61
69939,Course67
69875,Course3
69876,Course4
69949,Course77
69912,Course40
69886,Course14
69965,Course93
69942,Course70
69954,Course82
69928,Course56
69889,Course17
69914,Course42
69967,Course95
id,name,topic,url,hours
