id,name
38585,Course60
38547,Course22
38592,Course67
38602,Course77
38545,Course20
38600,Course75
38552,Course27
38590,Course65
38543,Course18
38593,Course68
38622,Course97
38576,Course51
38591,Course66
38578,Course53
38555,Course30
38588,Course63
38548,Course23
38619,Course94
38565,Course40
38569,Course44
38601,Course76
38587,Course62
38572,Course47
38615,Course90
38614,Course89
38620,Course95
38559,Course34
38577,Course52
38536,Course11
38603,Course78
38581,Course56
38544,Course19
38539,Course14
38610,Course85
38560,Course35
38527,Course2
38566,Course41
38616,Course91
38540,Course15
38561,Course36
38525,Course0
38570,Course45
38584,Course59
38533,Course8
38553,Course28
38554,Course29
38597,Course72
38605,Course80
38598,Course73
38564,Course39
38526,Course1
38558,Course33
38621,Course96
38575,Course50
38530,Course5
38596,Course71
38567,Course42
38604,Course79
38611,Course86
38599,Course74
38531,Course6
38580,Course55
38535,Course10
38589,Course64
38624,Course99
38528,Course3
38546,Course21
38542,Course17
id,name,topic,url,hours
