id,name
75183,Course64
75192,Course73
75202,Course83
75203,Course84
75194,Course75
75142,Course23
75208,Course89
75206,Course87
75151,Course32
75157,Course38
75196,Course77
75162,Course43
75209,Course90
75201,Course82
75174,Course55
75147,Course28
75161,Course42
75180,Course61
75168,Course49
75215,Course96
75129,Course10
75167,Course48
75127,Course8
75177,Course58
75155,Course36
75165,Course46
75169,Course50
75178,Course59
75125,Course6
75200,Course81
75120,Course1
75212,Course93
75166,Course47
75216,Course97
75211,Course92
75214,Course95
75153,Course34
75176,Course57
75119,Course0
75135,Course16
75197,Course78
75159,Course40
75130,Course11
75124,Course5
75145,Course26
75185,Course66
75141,Course22
75128,Course9
75146,Course27
75171,Course52
75184,Course65
75188,Course69
75122,Course3
75175,Course56
75217,Course98
75189,Course70
75144,Course25
75198,Course79
75143,Course24
75133,Course14
75152,Course33
75187,Course68
75186,Course67
75213,Course94
75179,Course60
id,name,topic,url,hours
