61240,WebCourse59,topic113,http://example.com/webcourse/39,9
61186,WebCourse5,topic107,http://example.com/webcourse/46,13
61246,WebCourse65,topic119,http://example.com/webcourse/71,9
61220,WebCourse39,topic122,http://example.com/webcourse/139,10
61234,WebCourse53,topic117,http://example.com/webcourse/80,17
61269,WebCourse88,topic116,http://example.com/webcourse/21,16
61198,WebCourse17,topic134,http://example.com/webcourse/128,16
61238,WebCourse57,topic9,http://example.com/webcourse/48,11
61253,WebCourse72,topic61,http://example.com/webcourse/3,10
61263,WebCourse82,topic38,http://example.com/webcourse/144,16
61192,WebCourse11,topic149,http://example.com/webcourse/109,15
61273,WebCourse92,topic112,http://example.com/webcourse/39,15
61225,WebCourse44,topic3,http://example.com/webcourse/136,11
61242,WebCourse61,topic94,http://example.com/webcourse/32,10
61271,WebCourse90,topic113,http://example.com/webcourse/106,11
61265,WebCourse84,topic62,http://example.com/webcourse/109,12
61245,WebCourse64,topic34,http://example.com/webcourse/111,11
61280,WebCourse99,topic34,http://example.com/webcourse/99,10
61184,WebCourse3,topic10,http://example.com/webcourse/78,11
61218,WebCourse37,topic85,http://example.com/webcourse/66,10
61195,WebCourse14,topic146,http://example.com/webcourse/4,11
61276,WebCourse95,topic105,http://example.com/webcourse/135,16
61247,WebCourse66,topic48,http://example.com/webcourse/120,15
61212,WebCourse31,topic92,http://example.com/webcourse/134,17
61279,WebCourse98,topic129,http://example.com/webcourse/42,10
61222,WebCourse41,topic64,http://example.com/webcourse/32,15
61205,WebCourse24,topic102,http://example.com/webcourse/48,12
61189,WebCourse8,topic150,http://example.com/webcourse/34,11
61194,WebCourse13,topic139,http://example.com/webcourse/38,11
61270,WebCourse89,topic16,http://example.com/webcourse/65,12
61226,WebCourse45,topic129,http://example.com/webcourse/50,16
61250,WebCourse69,topic126,http://example.com/webcourse/105,17
61259,WebCourse78,topic85,http://example.com/webcourse/95,16
61191,WebCourse10,topic57,http://example.com/webcourse/31,9
61206,WebCourse25,topic6,http://example.com/webcourse/150,9
61254,WebCourse73,topic112,http://example.com/webcourse/144,13
61229,WebCourse48,topic12,http://example.com/webcourse/18,16
61231,WebCourse50,topic74,http://example.com/webcourse/121,13
61235,WebCourse54,topic97,http://example.com/webcourse/16,12
61211,WebCourse30,topic46,http://example.com/webcourse/73,14
61230,WebCourse49,topic105,http://example.com/webcourse/63,16
61260,WebCourse79,topic18,http://example.com/webcourse/119,17
61274,WebCourse93,topic94,http://example.com/webcourse/10,9
61251,WebCourse70,topic27,http://example.com/webcourse/141,16
61199,WebCourse18,topic139,http://example.com/webcourse/34,14
61258,WebCourse77,topic69,http://example.com/webcourse/4,10
61219,WebCourse38,topic16,http://example.com/webcourse/38,11
61249,WebCourse68,topic72,http://example.com/webcourse/80,16
61268,WebCourse87,topic20,http://example.com/webcourse/117,12
61266,WebCourse85,topic71,http://example.com/webcourse/148,13
61216,WebCourse35,topic55,http://example.com/webcourse/84,17
61200,WebCourse19,topic145,http://example.com/webcourse/41,13
61182,WebCourse1,topic140,http://example.com/webcourse/124,14
61185,WebCourse4,topic104,http://example.com/webcourse/32,11
61257,WebCourse76,topic16,http://example.com/webcourse/44,12
61256,WebCourse75,topic135,http://example.com/webcourse/4,14
61277,WebCourse96,topic119,http://example.com/webcourse/46,16
61275,WebCourse94,topic7,http://example.com/webcourse/101,9
61262,WebCourse81,topic33,http://example.com/webcourse/53,14
61214,WebCourse33,topic110,http://example.com/webcourse/78,15
61209,WebCourse28,topic60,http://example.com/webcourse/101,14
61181,WebCourse0,topic112,http://example.com/webcourse/56,13
61261,WebCourse80,topic21,http://example.com/webcourse/111,14
61217,WebCourse36,topic92,http://example.com/webcourse/70,11
61236,WebCourse55,topic115,http://example.com/webcourse/53,16
61223,WebCourse42,topic140,http://example.com/webcourse/129,15
61183,WebCourse2,topic20,http://example.com/webcourse/92,11
