id,name
9030,Course81
8988,Course39
9006,Course57
9041,Course92
9009,Course60
8965,Course16
8975,Course26
9004,Course55
8974,Course25
9026,Course77
8973,Course24
9045,Course96
9034,Course85
8996,Course47
8952,Course3
9043,Course94
8985,Course36
8957,Course8
9023,Course74
9011,Course62
9028,Course79
9020,Course71
9016,Course67
8986,Course37
9000,Course51
9002,Course53
8953,Course4
9003,Course54
8997,Course48
9039,Course90
9012,Course63
8969,Course20
8977,Course28
8987,Course38
9037,Course88
9001,Course52
9019,Course70
9022,Course73
9033,Course84
8963,Course14
8978,Course29
9017,Course68
8951,Course2
8990,Course41
9018,Course69
8968,Course19
9014,Course65
8966,Course17
9025,Course76
9042,Course93
8992,Course43
8981,Course32
8970,Course21
9008,Course59
8955,Course6
9044,Course95
9010,Course61
9007,Course58
8980,Course31
8972,Course23
8983,Course34
9031,Course82
id,name,topic,url,hours
