id,name
52523,Course52
52566,Course95
52543,Course72
52537,Course66
52557,Course86
52502,Course31
52518,Course47
52567,Course96
52539,Course68
52494,Course23
52480,Course9
52558,Course87
52522,Course51
52498,Course27
52544,Course73
52486,Course15
52512,Course41
52478,Course7
52491,Course20
52493,Course22
52546,Course75
52569,Course98
52562,Course91
52504,Course33
52532,Course61
52553,Course82
52511,Course40
52477,Course6
52500,Course29
52541,Course70
52542,Course71
52520,Course49
52484,Course13
52547,Course76
52490,Course19
52552,Course81
52509,Course38
52485,Course14
52513,Course42
52519,Course48
52489,Course18
52514,Course43
52505,Course34
52568,Course97
52476,Course5
52533,Course62
52499,Course28
52528,Course57
52555,Course84
52550,Course79
52473,Course2
52482,Course11
52524,Course53
52565,Course94
52521,Course50
52529,Course58
52563,Course92
52534,Course63
52560,Course89
52475,Course4
52495,Course24
52471,Course0
52530,Course59
52559,Course88
52516,Course45
52538,Course67
52570,Course99
52487,Course16
id,name,topic,url,hours
