id,name
16254,Course36
16243,Course25
16306,Course88
16315,Course97
16298,Course80
16236,Course18
16240,Course22
16282,Course64
16225,Course7
16276,Course58
16258,Course40
16233,Course15
16299,Course81
16294,Course76
16280,Course62
16255,Course37
16285,Course67
16309,Course91
16304,Course86
16234,Course16
16251,Course33
16265,Course47
16263,Course45
16281,Course63
16313,Course95
16307,Course89
16221,Course3
16302,Course84
16272,Course54
16230,Course12
16226,Course8
16290,Course72
16245,Course27
16250,Course32
16295,Course77
16312,Course94
16262,Course44
16222,Course4
16267,Course49
16296,Course78
16297,Course79
16238,Course20
16266,Course48
16239,Course21
16244,Course26
16275,Course57
16300,Course82
16269,Course51
16284,Course66
16310,Course92
16301,Course83
16283,Course65
16264,Course46
16293,Course75
16270,Course52
16242,Course24
16231,Course13
16303,Course85
16260,Course42
16224,Course6
16311,Course93
16317,Course99
16257,Course39
16219,Course1
id,name,topic,url,hours
