id,name
64564,Course57
64507,Course0
64601,Course94
64556,Course49
64520,Course13
64584,Course77
64522,Course15
64526,Course19
64586,Course79
64557,Course50
64550,Course43
64518,Course11
64575,Course68
64514,Course7
64530,Course23
64536,Course29
64568,Course61
64600,Course93
64570,Course63
64541,Course34
64565,Course58
64529,Course22
64547,Course40
64515,Course8
64554,Course47
64508,Course1
64590,Course83
64543,Course36
64569,Course62
64595,Course88
64516,Course9
64603,Course96
64605,Course98
64535,Course28
64576,Course69
64540,Course33
64512,Course5
64581,Course74
64593,Course86
64525,Course18
64539,Course32
64591,Course84
64574,Course67
64598,Course91
64555,Course48
64546,Course39
64596,Course89
64588,Course81
64573,Course66
64597,Course90
64560,Course53
64509,Course2
64542,Course35
64532,Course25
64561,Course54
64521,Course14
64533,Course26
64577,Course70
64562,Course55
64538,Course31
64552,Course45
64544,Course37
64566,Course59
64548,Course41
64572,Course65
64592,Course85
64549,Course42
64559,Course52
64583,Course76
64587,Course80
64510,Course3
64582,Course75
id,name,topic,url,hours
