id,name
59327,Course16
59347,Course36
59369,Course58
59398,Course87
59319,Course8
59343,Course32
59313,Course2
59381,Course70
59396,Course85
59315,Course4
59368,Course57
59334,Course23
59409,Course98
59322,Course11
59340,Course29
59344,Course33
59346,Course35
59378,Course67
59373,Course62
59363,Course52
59350,Course39
59360,Course49
59384,Course73
59377,Course66
59336,Course25
59407,Course96
59358,Course47
59367,Course56
59331,Course20
59362,Course51
59320,Course9
59349,Course38
59379,Course68
59391,Course80
59386,Course75
59351,Course40
59399,Course88
59321,Course10
59338,Course27
59361,Course50
59402,Course91
59388,Course77
59392,Course81
59406,Course95
59333,Course22
59335,Course24
59390,Course79
59385,Course74
59352,Course41
59371,Course60
59393,Course82
59401,Course90
59326,Course15
59323,Course12
59405,Course94
id,name,topic,url,hours
