id,name
19705,Course50
19715,Course60
19702,Course47
19722,Course67
19703,Course48
19697,Course42
19750,Course95
19679,Course24
19675,Course20
19735,Course80
19719,Course64
19667,Course12
19689,Course34
19681,Course26
19665,Course10
19668,Course13
19753,Course98
19696,Course41
19748,Course93
19666,Course11
19661,Course6
19684,Course29
19711,Course56
19710,Course55
19687,Course32
19678,Course23
19685,Course30
19669,Course14
19739,Course84
19730,Course75
19726,Course71
19683,Course28
19717,Course62
19671,Course16
19676,Course21
19664,Course9
19709,Course54
19655,Course0
19658,Course3
19693,Course38
19662,Course7
19672,Course17
19740,Course85
19746,Course91
19670,Course15
19691,Course36
19700,Course45
19712,Course57
19707,Course52
19736,Course81
19659,Course4
19701,Course46
19729,Course74
19741,Course86
19721,Course66
19656,Course1
19714,Course59
19727,Course72
19680,Course25
19723,Course68
19657,Course2
19706,Course51
19737,Course82
19720,Course65
19749,Course94
19694,Course39
19695,Course40
id,name,topic,url,hours
